"","contrast","RAWMATERIAL","estimate","lower.HPD","upper.HPD"
"48","STRAT_mod1.08 - STRAT_mod2.88","Hornfels",0.66086352394154,0.421146615152999,0.900625817666624
"49","STRAT_mod1.08 - STRAT_mod3.37","Hornfels",0.437385903250989,0.221284491965469,0.641453262812511
"50","STRAT_mod1.44 - STRAT_mod2.15","Hornfels",-0.109408609824568,-0.585882160702407,0.330430981448952
"51","STRAT_mod1.44 - STRAT_mod2.88","Hornfels",0.375830368528128,0.065414689186873,0.720293530792385
"52","STRAT_mod1.44 - STRAT_mod3.37","Hornfels",0.154305329314281,-0.151729081789877,0.463258956229181
"53","STRAT_mod2.15 - STRAT_mod2.88","Hornfels",0.488589459910317,0.0858294602718619,0.915018883281787
"54","STRAT_mod2.15 - STRAT_mod3.37","Hornfels",0.259652087464671,-0.125918895708364,0.669018493668056
"55","STRAT_mod2.88 - STRAT_mod3.37","Hornfels",-0.224318581879174,-0.46246888419073,0.00470406207913454
"56","STRAT_mod0.01 - STRAT_mod0.09","Opaline/CCS",0.360444629069358,0.0163736215601997,0.693045137712824
"57","STRAT_mod0.01 - STRAT_mod0.1","Opaline/CCS",0.357964198052294,0.0436876589076036,0.663191937192497
"58","STRAT_mod0.01 - STRAT_mod0.2","Opaline/CCS",0.121320709418647,-0.188041878350407,0.408359032176159
"59","STRAT_mod0.01 - STRAT_mod0.3","Opaline/CCS",0.585393069684906,0.307011608045714,0.871584558838157
"60","STRAT_mod0.01 - STRAT_mod0.82","Opaline/CCS",-0.269607093890998,-0.527134022734764,0.0176188558931434
"61","STRAT_mod0.01 - STRAT_mod1.08","Opaline/CCS",0.488623303663039,0.222877685937623,0.765426564504071
"62","STRAT_mod0.01 - STRAT_mod1.44","Opaline/CCS",0.183607439215878,-0.0759212985220703,0.480999537613347
"63","STRAT_mod0.01 - STRAT_mod2.15","Opaline/CCS",0.338484577934262,-0.00671519792494601,0.654015953872054
"64","STRAT_mod0.01 - STRAT_mod2.88","Opaline/CCS",0.471828935841092,0.191204158644671,0.746731920728744
"65","STRAT_mod0.01 - STRAT_mod3.37","Opaline/CCS",0.484708663783446,0.217592483242132,0.756774991475724
